Year,Month,Site,Block,Plot,PlotID,Total_ticks,D_occidentalis,I_pacificus,D_variabilis,Other_unknown,stationID_elevation,stationID_precip,station_elevation,mean_max_F,mean_min_F,diff,rain_year,precip (in),precip (mm),,,,,,,,,
2018,February,Mesic,2,Partial,MP2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
2018,February,Mesic,2,Total,MT2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
2018,February,Mesic,3,Open,MO3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
2018,February,Mesic,3,Partial,MP3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
2018,February,Mesic,3,Total,MT3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54.2,20.2,34,2017/2018,0.66,16.76403353,,,,,,,,,
2018,February,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,February,Arid,1,Partial,AP1,1,1,1,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,February,Arid,1,Total,AT1,1,1,1,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,February,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,February,Arid,2,Partial,AP2,0,0,0,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,February,Arid,2,Total,AT2,1,1,0,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,February,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,February,Arid,3,Partial,AP3,1,0,1,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,February,Arid,3,Total,AT3,1,1,0,0,0,Lebec,Lebec,1089.7,60.9,35.1,25.8,2017/2018,0.11,2.794005588,,,,,,,,,
2018,March,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Intermediate,1,Total,IT1,0,0,0,0,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Intermediate,2,Open,IO2,2,2,0,0,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Intermediate,2,Partial,IP2,6,5,1,0,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Intermediate,2,Total,IT2,12,10,1,1,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Intermediate,3,Open,IO3,1,1,0,0,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Intermediate,3,Partial,IP3,11,9,2,0,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Intermediate,3,Total,IT3,19,14,5,0,0,Loraine,Loraine,1290.8,55.7,35.7,20,2017/2018,5.35,135.8902718,,,,,,,,,
2018,March,Mesic,1,Open,MO1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Mesic,1,Partial,MP1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Mesic,1,Total,MT1,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Mesic,2,Open,MO2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Mesic,2,Partial,MP2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Mesic,2,Total,MT2,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Mesic,3,Open,MO3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Mesic,3,Partial,MP3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Mesic,3,Total,MT3,0,0,0,0,0,Chuchupate,Bear Valley,1493.5,54,27.7,26.3,2017/2018,8.97,227.8384557,,,,,,,,,
2018,March,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,March,Arid,1,Partial,AP1,2,2,0,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,March,Arid,1,Total,AT1,4,3,1,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,March,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,March,Arid,2,Partial,AP2,1,0,1,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,March,Arid,2,Total,AT2,6,4,2,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,March,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,March,Arid,3,Partial,AP3,1,1,0,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,March,Arid,3,Total,AT3,2,1,1,0,0,Lebec,Lebec,1089.7,54.6,37.6,17,2017/2018,2.26,57.40411481,,,,,,,,,
2018,April,Intermediate,3,Open,IO3,8,8,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,3,Partial,IP3,14,12,2,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,3,Total,IT3,28,25,3,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,2,Open,IO2,4,4,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,2,Total,IT2,12,12,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,2,Partial,IP2,4,4,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,1,Total,IT1,1,1,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,1,Partial,IP1,0,0,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Mesic,1,Total,MT1,3,3,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,1,Partial,MP1,5,4,1,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,1,Open,MO1,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,2,Total,MT2,8,6,2,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,2,Partial,MP2,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,2,Open,MO2,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Total,MT3,9,7,2,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Partial,MP3,6,6,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Open,MO3,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Arid,2,Open,AO2,1,1,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,2,Partial,AP2,3,3,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,2,Total,AT2,6,6,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,1,Partial,AP1,2,1,1,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,1,Total,AT1,4,4,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Open,AO3,1,1,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Partial,AP3,6,6,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Total,AT3,8,7,1,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Intermediate,2,Open,IO2,6,5,1,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,2,Partial,IP2,2,2,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,2,Total,IT2,13,11,2,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,3,Open,IO3,6,5,0,1,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,3,Partial,IP3,22,20,2,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,3,Total,IT3,12,8,4,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,1,Partial,IP1,2,1,1,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,1,Total,IT1,8,8,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Mesic,1,Open,MO1,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,1,Partial,MP1,8,8,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,1,Total,MT1,8,7,1,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,2,Open,MO2,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,2,Partial,MP2,7,7,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,2,Total,MT2,9,7,3,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Open,MO3,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Partial,MP3,6,5,1,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Total,MT3,8,6,2,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,1,Partial,AP1,2,2,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,1,Total,AT1,4,3,0,1,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,2,Partial,AP2,3,2,1,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,2,Total,AT2,2,2,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Partial,AP3,3,2,0,1,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Total,AT3,4,4,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Mesic,2,Open,MO2,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,2,Partial,MP2,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,2,Total,MT2,4,3,1,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Open,MO3,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Partial,MP3,6,5,1,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,3,Total,MT3,12,11,0,1,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,1,Open,MO1,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,1,Partial,MP1,3,3,0,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Mesic,1,Total,MT1,10,8,2,0,0,Chuchupate,Bear Valley,1493.5,65.5,32.4,33.1,2017/2018,NA,NA,,,,,,,,,
2018,April,Intermediate,1,Total,IT1,18,16,0,2,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,2,Open,IO2,3,3,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,2,Partial,IP2,9,9,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,2,Total,IT2,11,10,1,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,3,Open,IO3,0,0,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,3,Partial,IP3,12,10,2,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,3,Total,IT3,19,17,1,1,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,1,Open,IO1,1,1,0,0,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Intermediate,1,Partial,IP1,5,4,0,1,0,Loraine,Loraine,1290.8,67.9,38.9,29,2017/2018,0.66,16.76403353,,,,,,,,,
2018,April,Arid,1,Open,AO1,1,1,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,1,Partial,AP1,8,7,1,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,1,Total,AT1,11,11,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,2,Open,AO2,1,1,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,2,Partial,AP2,21,19,2,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,2,Total,AT2,10,9,1,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Partial,AP3,3,3,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,April,Arid,3,Total,AT3,1,1,0,0,0,Lebec,Lebec,1089.7,67.5,43.2,24.3,2017/2018,0.3,7.62001524,,,,,,,,,
2018,May,Mesic,1,Open,MO1,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,1,Partial,MP1,6,5,0,1,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,1,Total,MT1,11,10,1,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,2,Open,MO2,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,2,Partial,MP2,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,2,Total,MT2,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,3,Open,MO3,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,3,Partial,MP3,10,7,2,1,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,3,Total,MT3,18,13,4,1,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Intermediate,1,Total,IT1,3,3,0,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,2,Open,IO2,4,4,0,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,2,Partial,IP2,10,9,1,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,2,Total,IT2,18,14,2,2,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,3,Open,IO3,18,15,3,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,3,Partial,IP3,26,24,0,2,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,3,Total,IT3,48,43,5,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,1,Open,IO1,1,1,0,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,1,Partial,IP1,1,1,0,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,1,Partial,AP1,1,1,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,1,Total,AT1,2,2,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,2,Open,AO2,1,1,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,2,Partial,AP2,3,3,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,2,Total,AT2,6,5,0,1,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,3,Open,AO3,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,3,Partial,AP3,3,3,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,3,Total,AT3,4,3,0,1,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Mesic,1,Open,MO1,1,1,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,1,Partial,MP1,4,4,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,1,Total,MT1,5,5,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,2,Open,MO2,6,5,1,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,2,Partial,MP2,13,11,2,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,2,Total,MT2,16,12,0,4,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,3,Open,MO3,2,2,0,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,3,Partial,MP3,8,5,3,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Mesic,3,Total,MT3,14,10,4,0,0,Chuchupate,Bear Valley,1493.5,70.7,36.1,34.6,2017/2018,NA,NA,,,,,,,,,
2018,May,Intermediate,1,Total,IT1,8,4,4,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,2,Open,IO2,6,3,3,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,2,Partial,IP2,8,8,0,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,2,Total,IT2,7,7,0,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,3,Open,IO3,11,9,2,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,3,Partial,IP3,23,21,1,1,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,3,Total,IT3,39,36,6,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,1,Open,IO1,0,0,0,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Intermediate,1,Partial,IP1,2,2,0,0,0,Loraine,Loraine,1290.8,71.4,44.2,27.2,2017/2018,0,0,,,,,,,,,
2018,May,Arid,1,Open,AO1,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,1,Partial,AP1,3,3,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,1,Total,AT1,4,4,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,2,Open,AO2,0,0,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
2018,May,Arid,2,Partial,AP2,4,4,0,0,0,Lebec,Lebec,1089.7,68.9,48.3,20.6,2017/2018,0.17,4.318008636,,,,,,,,,
